"Activity Date","Process Date","Settle Date","Instrument","Description","Trans Code","Quantity","Price","Amount"
"5/16/2023","5/16/2023","5/16/2023","VERO","Venus Concept
CUSIP: 92332W204","SPR","1","",""
"5/15/2023","5/16/2023","5/17/2023","SDIG","Stronghold Digital Mining
CUSIP: 86337R103","SPR","1S","",""
"5/15/2023","5/16/2023","5/17/2023","GREE","Greenidge Generation
CUSIP: 39531G100","SPR","1S","",""
"5/15/2023","5/15/2023","5/17/2023","GREE","Greenidge Generation
CUSIP: 39531G100","Buy","1","$0.35","($0.35)"
"5/15/2023","5/15/2023","5/17/2023","SDIG","Stronghold Digital Mining
CUSIP: 86337R103","Buy","1","$0.68","($0.68)"
"5/15/2023","5/15/2023","5/17/2023","BBIG","VINCO VENTURES INC
CUSIP: 927330209","Sell","1","$2.34","$2.34"
"5/15/2023","5/15/2023","5/17/2023","HEPA","Hepion Pharmaceuticals
CUSIP: 426897302","Sell","1","$7.27","$7.27"
"5/15/2023","5/15/2023","5/15/2023","RETO","ReTo Eco-Solutions
CUSIP: G75271109","SPR","1S","",""
"5/15/2023","5/15/2023","5/15/2023","BBIG","VINCO VENTURES INC
CUSIP: 927330209","SPR","1","",""
"5/15/2023","5/15/2023","5/15/2023","HEPA","Hepion Pharmaceuticals
CUSIP: 426897302","SPR","1","",""
"5/12/2023","5/15/2023","5/16/2023","GLMD","Galmed Pharmaceuticals
CUSIP: M47238106","SPR","1S","",""
"5/12/2023","5/15/2023","5/16/2023","XBIO","Xenetic
CUSIP: 984015503","SPR","1S","",""
"5/12/2023","5/15/2023","5/16/2023","ALPP","Alpine 4 Holdings
CUSIP: 02083E105","SPR","1S","",""
"5/12/2023","5/15/2023","5/16/2023","IFBD","Infobird
CUSIP: G47724201","SPR","1S","",""
"5/12/2023","5/15/2023","5/16/2023","BNMV","BitNile
CUSIP: 27888N307","SPR","1S","",""
"5/12/2023","5/15/2023","5/16/2023","EAST","Eastside Distilling
CUSIP: 277802302","SPR","1S","",""
"5/12/2023","5/12/2023","5/16/2023","EAST","Eastside Distilling
CUSIP: 277802302","Buy","1","$0.19","($0.19)"
"5/12/2023","5/12/2023","5/16/2023","ALPP","Alpine 4 Holdings
CUSIP: 02083E105","Buy","1","$0.29","($0.29)"
"5/12/2023","5/12/2023","5/16/2023","XBIO","Xenetic
CUSIP: 984015503","Buy","1","$0.33","($0.33)"
"5/12/2023","5/12/2023","5/16/2023","IFBD","Infobird
CUSIP: G47724201","Buy","1","$0.26","($0.26)"
"5/12/2023","5/12/2023","5/16/2023","GLMD","Galmed Pharmaceuticals
CUSIP: M47238106","Buy","1","$0.33","($0.33)"
"5/12/2023","5/12/2023","5/16/2023","BNMV","BitNile
CUSIP: 27888N307","Buy","1","$0.04","($0.04)"
"5/12/2023","5/12/2023","5/16/2023","TNXP","Tonix Pharmaceuticals
CUSIP: 890260854","Sell","1","$1.80","$1.80"
"5/12/2023","5/12/2023","5/12/2023","TNXP","Tonix Pharmaceuticals
CUSIP: 890260854","SPR","1","",""
"5/11/2023","5/12/2023","5/15/2023","VERO","Venus Concept
CUSIP: 92332W105","SPR","1S","",""
"5/11/2023","5/12/2023","5/15/2023","LPCN","Lipocine
CUSIP: 53630X104","SPR","1S","",""
"5/11/2023","5/11/2023","5/15/2023","LPCN","Lipocine
CUSIP: 53630X104","Buy","1","$0.30","($0.30)"
"5/11/2023","5/11/2023","5/15/2023","VERO","Venus Concept
CUSIP: 92332W105","Buy","1","$0.21","($0.21)"
"5/11/2023","5/11/2023","5/15/2023","RETO","ReTo Eco-Solutions
CUSIP: G75271109","Buy","1","$0.23","($0.23)"
"5/10/2023","5/11/2023","5/12/2023","HEPA","Hepion Pharmaceuticals
CUSIP: 426897104","SPR","1S","",""
"5/10/2023","5/11/2023","5/12/2023","BBIG","Vinco Ventures
CUSIP: 927330100","SPR","1S","",""
"5/10/2023","5/10/2023","5/12/2023","BBIG","Vinco Ventures
CUSIP: 927330100","Buy","1","$0.14","($0.14)"
"5/10/2023","5/10/2023","5/12/2023","HEPA","Hepion Pharmaceuticals
CUSIP: 426897104","Buy","1","$0.53","($0.53)"
"5/9/2023","5/10/2023","5/11/2023","TNXP","Tonix Pharmaceuticals
CUSIP: 890260862","SPR","1S","",""
"5/9/2023","5/9/2023","5/11/2023","MULN","Mullen Automotive
CUSIP: 62526P208","Sell","1","$1.42","$1.42"
"5/9/2023","5/9/2023","5/11/2023","WGS","GeneDx
CUSIP: 81663L200","Sell","1","$8.35","$8.35"
"5/9/2023","5/9/2023","5/11/2023","TNXP","Tonix Pharmaceuticals
CUSIP: 890260862","Buy","1","$0.38","($0.38)"
"5/8/2023","5/8/2023","5/8/2023","MULN","Mullen Automotive
CUSIP: 62526P208","SPR","1","",""
"5/8/2023","5/8/2023","5/8/2023","WGS","GeneDx
CUSIP: 81663L200","SPR","1","",""
"5/3/2023","5/4/2023","5/5/2023","WGS","GeneDx
CUSIP: 81663L101","SPR","1S","",""
"5/3/2023","5/4/2023","5/5/2023","MULN","Mullen Automotive
CUSIP: 62526P109","SPR","1S","",""
"5/3/2023","5/3/2023","5/5/2023","EZFL","EzFill
CUSIP: 302314307","Sell","1","$2.41","$2.41"
"5/3/2023","5/3/2023","5/5/2023","MULN","Mullen Automotive
CUSIP: 62526P109","Buy","1","$0.07","($0.07)"
"5/3/2023","5/3/2023","5/5/2023","WGS","GeneDx
CUSIP: 81663L101","Buy","1","$0.26","($0.26)"
"5/1/2023","5/1/2023","5/1/2023","EZFL","EzFill
CUSIP: 302314307","SPR","1","",""
"4/26/2023","4/27/2023","4/28/2023","EZFL","EzFill
CUSIP: 302314208","SPR","1S","",""
"4/26/2023","4/26/2023","4/28/2023","EZFL","EzFill
CUSIP: 302314208","Buy","1","$0.28","($0.28)"
"4/26/2023","4/26/2023","4/28/2023","POAI","Predictive Oncology
CUSIP: 74039M309","Sell","1","$2.74","$2.74"
"4/26/2023","4/26/2023","4/28/2023","OIGBQ","ORBITAL INFRASTRUCTURE GROUP INC Common Stock
CUSIP: 68559A208","Sell","1","$2.02","$2.02"
"4/26/2023","4/26/2023","4/28/2023","JXJT","JX Luxventure
CUSIP: Y46002302","Sell","0.1","$4.50","$0.45"
"4/26/2023","4/26/2023","4/28/2023","BKTI","BK Technologies
CUSIP: 05587G203","Sell","1","$10.86","$10.86"
"4/26/2023","4/26/2023","4/28/2023","OUST","Ouster
CUSIP: 68989M202","Sell","1","$3.44","$3.44"
"4/26/2023","4/26/2023","4/26/2023","BKTI","BK Technologies
CUSIP: 05587G203","SPR","1","",""
"4/26/2023","4/26/2023","4/26/2023","POAI","Predictive Oncology
CUSIP: 74039M309","SPR","1","",""
"4/25/2023","4/26/2023","4/27/2023","JXJT","JX Luxventure
CUSIP: Y46002302","SPR","0.1","",""
"4/25/2023","4/26/2023","4/27/2023","JXJT","JX Luxventure
CUSIP: Y46002203","SPR","1S","",""
"4/25/2023","4/25/2023","4/27/2023","JXJT","JX Luxventure
CUSIP: Y46002203","Buy","1","$0.52","($0.52)"
"4/25/2023","4/25/2023","4/25/2023","OIGBQ","ORBITAL INFRASTRUCTURE GROUP INC Common Stock
CUSIP: 68559A208","SPR","1","",""
"4/25/2023","4/25/2023","4/25/2023","OUST","Ouster
CUSIP: 68989M202","SPR","1","",""
"4/21/2023","4/24/2023","4/25/2023","POAI","Predictive Oncology
CUSIP: 74039M200","SPR","1S","",""
"4/21/2023","4/24/2023","4/25/2023","BKTI","BK Technologies
CUSIP: 05587G104","SPR","1S","",""
"4/21/2023","4/21/2023","4/25/2023","ASNS","Actelis Networks
CUSIP: 00503R409","Sell","1","$3.04","$3.04"
"4/21/2023","4/21/2023","4/25/2023","VERB","Verb Technology
CUSIP: 92337U203","Sell","1","$2.52","$2.52"
"4/21/2023","4/21/2023","4/25/2023","POAI","Predictive Oncology
CUSIP: 74039M200","Buy","1","$0.20","($0.20)"
"4/21/2023","4/21/2023","4/25/2023","BKTI","BK Technologies
CUSIP: 05587G104","Buy","1","$2.62","($2.62)"
"4/21/2023","4/21/2023","4/21/2023","ASNS","Actelis Networks
CUSIP: 00503R409","SPR","1","",""
"4/21/2023","4/21/2023","4/21/2023","VERB","Verb Technology
CUSIP: 92337U203","SPR","1","",""
"4/20/2023","4/21/2023","4/24/2023","OUST","Ouster
CUSIP: 68989M103","SPR","1S","",""
"4/20/2023","4/21/2023","4/24/2023","OIG","Orbital Infrastructure
CUSIP: 68559A109","SPR","1S","",""
"4/20/2023","4/20/2023","4/24/2023","OUST","Ouster
CUSIP: 68989M103","Buy","1","$0.39","($0.39)"
"4/20/2023","4/20/2023","4/24/2023","OIG","Orbital Infrastructure
CUSIP: 68559A109","Buy","1","$0.06","($0.06)"
"4/18/2023","4/19/2023","4/20/2023","ASNS","Actelis Networks
CUSIP: 00503R102","SPR","1S","",""
"4/18/2023","4/19/2023","4/20/2023","VERB","Verb Technology
CUSIP: 92337U104","SPR","1S","",""
"4/18/2023","4/18/2023","4/20/2023","ASNS","Actelis Networks
CUSIP: 00503R102","Buy","1","$0.39","($0.39)"
"4/18/2023","4/18/2023","4/20/2023","VERB","Verb Technology
CUSIP: 92337U104","Buy","1","$0.09","($0.09)"
"4/18/2023","4/18/2023","4/20/2023","ARVLF","ARRIVAL
CUSIP: L0423Q124","Sell","1","$4.00","$4.01"
"4/18/2023","4/18/2023","4/18/2023","ARVLF","ARRIVAL
CUSIP: L0423Q124","SPR","1","",""
"4/14/2023","4/14/2023","4/18/2023","BLBX","Blackboxstocks
CUSIP: 09229E303","Sell","1","$2.53","$2.53"
"4/14/2023","4/14/2023","4/18/2023","LOGC","ContextLogic
CUSIP: 21077C305","Sell","1","$7.61","$7.61"
"4/14/2023","4/14/2023","4/14/2023","LOGC","ContextLogic
CUSIP: 21077C305","SPR","1","",""
"4/13/2023","4/14/2023","4/17/2023","ARVL","Arrival
CUSIP: L0423Q108","SPR","1S","",""
"4/13/2023","4/13/2023","4/17/2023","ARVL","Arrival
CUSIP: L0423Q108","Buy","1","$0.11","($0.11)"
"4/13/2023","4/13/2023","4/13/2023","BLBX","Blackboxstocks
CUSIP: 09229E303","SPR","1","",""
"4/11/2023","4/12/2023","4/13/2023","WISH","ContextLogic
CUSIP: 21077C107","SPR","1S","",""
"4/11/2023","4/11/2023","4/13/2023","WISH","ContextLogic
CUSIP: 21077C107","Buy","1","$0.32","($0.32)"
"4/10/2023","4/11/2023","4/12/2023","BLBX","Blackboxstocks
CUSIP: 09229E204","SPR","1S","",""
"4/10/2023","4/10/2023","4/12/2023","WTER","ALKALINE WTR CO
CUSIP: 01643A306","Sell","1","$1.42","$1.42"
"4/10/2023","4/10/2023","4/12/2023","BLBX","Blackboxstocks
CUSIP: 09229E204","Buy","1","$0.83","($0.83)"
"4/10/2023","4/10/2023","4/12/2023","MCOM","micromobility.com
CUSIP: 42309B402","Sell","1","$2.13","$2.13"
"4/10/2023","4/10/2023","4/12/2023","CHNR","China Natural Resources
CUSIP: G2110U117","Sell","1","$2.27","$2.27"
"4/10/2023","4/10/2023","4/12/2023","OCTO","Eightco
CUSIP: 22890A203","Sell","1","$2.18","$2.18"
"4/10/2023","4/10/2023","4/10/2023","WTER","ALKALINE WTR CO
CUSIP: 01643A306","SPR","1","",""
"4/6/2023","4/6/2023","4/6/2023","OCTO","Eightco
CUSIP: 22890A203","SPR","1","",""
"4/5/2023","4/5/2023","4/5/2023","MCOM","micromobility.com
CUSIP: 42309B402","SPR","1","",""
"4/5/2023","4/5/2023","4/5/2023","CHNR","China Natural Resources
CUSIP: G2110U117","SPR","1","",""
"4/4/2023","4/5/2023","4/6/2023","WTER","Alkaline Water
CUSIP: 01643A207","SPR","1S","",""
"4/4/2023","4/4/2023","4/6/2023","WTER","Alkaline Water
CUSIP: 01643A207","Buy","1","$0.11","($0.11)"
"4/3/2023","4/4/2023","4/5/2023","TYDE","Cryptyde
CUSIP: 22890A104","SPR","1S","",""
"4/3/2023","4/3/2023","4/5/2023","TYDE","Cryptyde
CUSIP: 22890A104","Buy","1","$0.06","($0.06)"
"3/31/2023","4/3/2023","4/4/2023","CHNR","China Natural Resources
CUSIP: G2110U109","SPR","1S","",""
"3/31/2023","3/31/2023","4/4/2023","CHNR","China Natural Resources
CUSIP: G2110U109","Buy","1","$0.58","($0.57)"
"3/30/2023","3/31/2023","4/3/2023","HLBZ","Helbiz
CUSIP: 42309B204","SPR","1S","",""
"3/30/2023","3/30/2023","4/3/2023","HLBZ","Helbiz
CUSIP: 42309B204","Buy","1","$0.12","($0.12)"
"3/28/2023","3/28/2023","3/30/2023","CUEN","CUENTAS INC
CUSIP: 229794300","Sell","0.076923","$5.38","$0.41"
"3/28/2023","3/28/2023","3/30/2023","CREX","Creative Realities
CUSIP: 22530J309","Sell","0.333333","$1.98","$0.66"
"3/28/2023","3/28/2023","3/30/2023","ALLR","Allarity Therapeutics
CUSIP: 016744203","Sell","1","$2.35","$2.35"
"3/28/2023","3/28/2023","3/28/2023","ALLR","Allarity Therapeutics
CUSIP: 016744203","SPR","1","",""
"3/27/2023","3/27/2023","3/29/2023","PTIX","Protagenic Therapeutics
CUSIP: 74365N202","Sell","1","$1.68","$1.68"
"3/27/2023","3/27/2023","3/29/2023","BAOS","Baosheng Media Group
CUSIP: G08908124","Sell","1","$3.22","$3.22"
"3/27/2023","3/27/2023","3/27/2023","PTIX","Protagenic Therapeutics
CUSIP: 74365N202","SPR","1","",""
"3/24/2023","3/27/2023","3/28/2023","ALLR","Allarity Therapeutics
CUSIP: 016744104","SPR","1S","",""
"3/24/2023","3/27/2023","3/28/2023","CREX","Creative Realities
CUSIP: 22530J309","SPR","0.3333","",""
"3/24/2023","3/27/2023","3/28/2023","CREX","Creative Realities
CUSIP: 22530J200","SPR","1S","",""
"3/24/2023","3/24/2023","3/28/2023","LKCO","Luokung Technology
CUSIP: G56981205","Sell","1","$1.90","$1.90"
"3/24/2023","3/24/2023","3/28/2023","VIA","Via Renewables
CUSIP: 92556D304","Sell","1","$16.50","$16.50"
"3/24/2023","3/24/2023","3/28/2023","CREX","Creative Realities
CUSIP: 22530J200","Buy","1","$0.65","($0.65)"
"3/24/2023","3/24/2023","3/28/2023","ALLR","Allarity Therapeutics
CUSIP: 016744104","Buy","1","$0.08","($0.08)"
"3/24/2023","3/24/2023","3/24/2023","BAOS","Baosheng Media Group
CUSIP: G08908124","SPR","1","",""
"3/24/2023","3/24/2023","3/24/2023","LKCO","Luokung Technology
CUSIP: G56981205","SPR","1","",""
"3/24/2023","3/24/2023","3/24/2023","VIA","Via Renewables
CUSIP: 92556D304","SPR","1","",""
"3/23/2023","3/24/2023","3/27/2023","CUEN","CUENTAS INC
CUSIP: 229794300","SPR","0.0769","",""
"3/23/2023","3/24/2023","3/27/2023","CUEN","Cuentas
CUSIP: 229794201","SPR","1S","",""
"3/23/2023","3/23/2023","3/27/2023","CUEN","Cuentas
CUSIP: 229794201","Buy","1","$0.42","($0.42)"
"3/22/2023","3/23/2023","3/24/2023","PTIX","Protagenic Therapeutics
CUSIP: 74365N103","SPR","1S","",""
"3/22/2023","3/22/2023","3/24/2023","PTIX","Protagenic Therapeutics
CUSIP: 74365N103","Buy","1","$0.43","($0.43)"
"3/21/2023","3/22/2023","3/23/2023","LKCO","Luokung Technology
CUSIP: G56981106","SPR","1S","",""
"3/21/2023","3/22/2023","3/23/2023","BAOS","Baosheng Media Group
CUSIP: G08908116","SPR","1S","",""
"3/21/2023","3/22/2023","3/23/2023","VIA","Via Renewables
CUSIP: 92556D106","SPR","1S","",""
"3/21/2023","3/21/2023","3/23/2023","VIA","Via Renewables
CUSIP: 92556D106","Buy","1","$5.39","($5.39)"
"3/21/2023","3/21/2023","3/23/2023","BAOS","Baosheng Media Group
CUSIP: G08908116","Buy","1","$0.73","($0.73)"
"3/21/2023","3/21/2023","3/23/2023","LKCO","Luokung Technology
CUSIP: G56981106","Buy","1","$0.11","($0.11)"
"3/15/2023","3/15/2023","3/17/2023","KRBP","KIROMIC BIOPHARMA INC
CUSIP: 497634204","Sell","1","$4.26","$4.26"
"3/15/2023","3/15/2023","3/15/2023","KRBP","KIROMIC BIOPHARMA INC
CUSIP: 497634204","SPR","1","",""
"3/10/2023","3/13/2023","3/14/2023","KRBP","Kiromic BioPharma
CUSIP: 497634105","SPR","1S","",""
"3/10/2023","3/10/2023","3/14/2023","KRBP","Kiromic BioPharma
CUSIP: 497634105","Buy","1","$0.15","($0.15)"
"3/8/2023","3/8/2023","3/10/2023","CPHI","China Pharma Holdings
CUSIP: 16941T203","Sell","1","$0.59","$0.59"
"3/8/2023","3/8/2023","3/10/2023","HCDIQ","HARBOR CUSTOM DEV INC Common Stock
CUSIP: 41150T306","Sell","1","$7.20","$7.20"
"3/8/2023","3/8/2023","3/10/2023","IONM","Assure
CUSIP: 04625J303","Sell","1","$5.76","$5.76"
"3/8/2023","3/8/2023","3/8/2023","IONM","Assure
CUSIP: 04625J303","SPR","1","",""
"3/8/2023","3/8/2023","3/8/2023","CPHI","China Pharma Holdings
CUSIP: 16941T203","SPR","1","",""
"3/8/2023","3/8/2023","3/8/2023","HCDIQ","HARBOR CUSTOM DEV INC Common Stock
CUSIP: 41150T306","SPR","1","",""
"3/3/2023","3/6/2023","3/7/2023","CPHI","China Pharma Holdings
CUSIP: 16941T104","SPR","2S","",""
"3/3/2023","3/6/2023","3/7/2023","HCDI","Harbor Custom Development
CUSIP: 41150T108","SPR","1S","",""
"3/3/2023","3/6/2023","3/7/2023","IONM","Assure
CUSIP: 04625J204","SPR","1S","",""
"3/3/2023","3/3/2023","3/7/2023","CPHI","China Pharma Holdings
CUSIP: 16941T104","Buy","1","$0.06","($0.06)"
"3/3/2023","3/3/2023","3/7/2023","CPHI","China Pharma Holdings
CUSIP: 16941T104","Buy","1","$0.06","($0.06)"
"3/3/2023","3/3/2023","3/7/2023","HCDI","Harbor Custom Development
CUSIP: 41150T108","Buy","1","$0.45","($0.45)"
"3/3/2023","3/3/2023","3/7/2023","IONM","Assure
CUSIP: 04625J204","Buy","1","$0.25","($0.25)"
"3/1/2023","3/1/2023","3/1/2023","AAPL","Apple
CUSIP: 037833100","REC","0.0368","",""
"3/1/2023","3/1/2023","3/1/2023","","ACH Deposit","ACH","","","$25.00"
""
"","","","","","","","","","The data provided is for informational purposes only. Please consult a professional tax service or personal tax advisor if you need instructions on how to calculate cost basis or questions regarding your specific tax situation. Reminder: This data does not include Robinhood Crypto or Robinhood Spending activity."
